"site";"lat";"lon";"year";"month";"tmean";"prec"
"b2";"50,02";"10,49";"1902";"2";"0,2";"34"
"b2";"50,02";"10,49";"1902";"3";"4,1";"67"
"b2";"50,02";"10,49";"1902";"4";"9,1";"16"
"b2";"50,02";"10,49";"1902";"5";"9,1";"81"
"b2";"50,02";"10,49";"1902";"6";"15,8";"58"
"b2";"50,02";"10,49";"1902";"7";"16,7";"60"
"b2";"50,02";"10,49";"1902";"8";"15,5";"73"
"b2";"50,02";"10,49";"1902";"9";"12,5";"23"
"b2";"50,02";"10,49";"1902";"10";"7,0";"47"
"b2";"50,02";"10,49";"1902";"11";"1,5";"10"
"b2";"50,02";"10,49";"1902";"12";"-2,0";"92"
"b2";"50,02";"10,49";"1903";"1";"0,2";"61"
"b2";"50,02";"10,49";"1903";"2";"3,8";"12"
"b2";"50,02";"10,49";"1903";"3";"5,9";"22"
"b2";"50,02";"10,49";"1903";"4";"5,1";"45"
"b2";"50,02";"10,49";"1903";"5";"13,1";"28"
"b2";"50,02";"10,49";"1903";"6";"15,6";"36"
"b2";"50,02";"10,49";"1903";"7";"16,9";"87"
"b2";"50,02";"10,49";"1903";"8";"16,1";"70"
"b2";"50,02";"10,49";"1903";"9";"13,6";"44"
"b2";"50,02";"10,49";"1903";"10";"9,6";"76"
"b2";"50,02";"10,49";"1903";"11";"4,9";"80"
"b2";"50,02";"10,49";"1903";"12";"-0,9";"13"
"b2";"50,02";"10,49";"1904";"1";"-1,8";"37"
"b2";"50,02";"10,49";"1904";"2";"1,6";"68"
"b2";"50,02";"10,49";"1904";"3";"3,9";"35"
"b2";"50,02";"10,49";"1904";"4";"9,7";"39"
"b2";"50,02";"10,49";"1904";"5";"13,1";"43"
"b2";"50,02";"10,49";"1904";"6";"16,0";"41"
"b2";"50,02";"10,49";"1904";"7";"19,8";"12"
"b2";"50,02";"10,49";"1904";"8";"17,0";"57"
"b2";"50,02";"10,49";"1904";"9";"12,1";"63"
"b2";"50,02";"10,49";"1904";"10";"8,3";"42"
"b2";"50,02";"10,49";"1904";"11";"3,1";"52"
"b2";"50,02";"10,49";"1904";"12";"2,3";"44"
"b2";"50,02";"10,49";"1905";"1";"-2,5";"46"
"b2";"50,02";"10,49";"1905";"2";"1,3";"36"
"b2";"50,02";"10,49";"1905";"3";"5,2";"77"
"b2";"50,02";"10,49";"1905";"4";"7,0";"38"
"b2";"50,02";"10,49";"1905";"5";"12,6";"10"
"b2";"50,02";"10,49";"1905";"6";"17,5";"57"
"b2";"50,02";"10,49";"1905";"7";"19,9";"49"
"b2";"50,02";"10,49";"1905";"8";"17,1";"58"
"b2";"50,02";"10,49";"1905";"9";"13,1";"49"
"b2";"50,02";"10,49";"1905";"10";"4,1";"91"
"b2";"50,02";"10,49";"1905";"11";"3,3";"50"
"b2";"50,02";"10,49";"1905";"12";"0,9";"25"
"b2";"50,02";"10,49";"1906";"1";"1,0";"62"
"b2";"50,02";"10,49";"1906";"2";"0,2";"35"
"b2";"50,02";"10,49";"1906";"3";"2,3";"86"
"b2";"50,02";"10,49";"1906";"4";"8,4";"32"
"b2";"50,02";"10,49";"1906";"5";"13,5";"84"
"b2";"50,02";"10,49";"1906";"6";"15,1";"64"
"b2";"50,02";"10,49";"1906";"7";"17,7";"98"
"b2";"50,02";"10,49";"1906";"8";"16,7";"58"
"b2";"50,02";"10,49";"1906";"9";"12,5";"60"
"b2";"50,02";"10,49";"1906";"10";"9,9";"28"
"b2";"50,02";"10,49";"1906";"11";"6,0";"57"
"b2";"50,02";"10,49";"1906";"12";"-1,8";"58"
"b2";"50,02";"10,49";"1907";"1";"-0,1";"41"
"b2";"50,02";"10,49";"1907";"2";"-1,1";"38"
"b2";"50,02";"10,49";"1907";"3";"3,0";"44"
"b2";"50,02";"10,49";"1907";"4";"6,5";"38"
"b2";"50,02";"10,49";"1907";"5";"13,5";"64"
"b2";"50,02";"10,49";"1907";"6";"15,2";"53"
"b2";"50,02";"10,49";"1907";"7";"15,1";"82"
"b2";"50,02";"10,49";"1907";"8";"16,6";"30"
"b2";"50,02";"10,49";"1907";"9";"13,4";"29"
"b2";"50,02";"10,49";"1907";"10";"10,8";"29"
"b2";"50,02";"10,49";"1907";"11";"3,6";"37"
"b2";"50,02";"10,49";"1907";"12";"1,4";"57"
"b2";"50,02";"10,49";"1908";"1";"-3,6";"21"
"b2";"50,02";"10,49";"1908";"2";"1,2";"67"
"b2";"50,02";"10,49";"1908";"3";"2,6";"26"
"b2";"50,02";"10,49";"1908";"4";"6,0";"62"
"b2";"50,02";"10,49";"1908";"5";"14,0";"60"
"b2";"50,02";"10,49";"1908";"6";"17,8";"61"
"b2";"50,02";"10,49";"1908";"7";"17,6";"69"
"b2";"50,02";"10,49";"1908";"8";"14,5";"131"
"b2";"50,02";"10,49";"1908";"9";"11,9";"36"
"b2";"50,02";"10,49";"1908";"10";"7,7";"4"
"b2";"50,02";"10,49";"1908";"11";"1,4";"29"
"b2";"50,02";"10,49";"1908";"12";"-0,3";"17"
"b2";"50,02";"10,49";"1909";"1";"-1,8";"35"
"b2";"50,02";"10,49";"1909";"2";"-2,5";"48"
"b2";"50,02";"10,49";"1909";"3";"2,3";"29"
"b2";"50,02";"10,49";"1909";"4";"8,6";"45"
"b2";"50,02";"10,49";"1909";"5";"11,7";"28"
"b2";"50,02";"10,49";"1909";"6";"14,5";"81"
"b2";"50,02";"10,49";"1909";"7";"15,4";"124"
"b2";"50,02";"10,49";"1909";"8";"16,7";"28"
"b2";"50,02";"10,49";"1909";"9";"12,9";"62"
"b2";"50,02";"10,49";"1909";"10";"9,7";"33"
"b2";"50,02";"10,49";"1909";"11";"1,9";"64"
"b2";"50,02";"10,49";"1909";"12";"2,3";"62"
"b2";"50,02";"10,49";"1910";"1";"1,1";"52"
"b2";"50,02";"10,49";"1910";"2";"2,6";"52"
"b2";"50,02";"10,49";"1910";"3";"4,0";"15"
"b2";"50,02";"10,49";"1910";"4";"7,9";"34"
"b2";"50,02";"10,49";"1910";"5";"13,0";"50"
"b2";"50,02";"10,49";"1910";"6";"16,5";"132"
"b2";"50,02";"10,49";"1910";"7";"15,7";"94"
"b2";"50,02";"10,49";"1910";"8";"16,1";"96"
"b2";"50,02";"10,49";"1910";"9";"11,7";"46"
"b2";"50,02";"10,49";"1910";"10";"9,2";"12"
"b2";"50,02";"10,49";"1910";"11";"2,2";"123"
"b2";"50,02";"10,49";"1910";"12";"2,3";"51"
"b2";"50,02";"10,49";"1911";"1";"-2,1";"26"
"b2";"50,02";"10,49";"1911";"2";"1,3";"32"
"b2";"50,02";"10,49";"1911";"3";"4,6";"23"
"b2";"50,02";"10,49";"1911";"4";"7,7";"19"
"b2";"50,02";"10,49";"1911";"5";"13,2";"60"
"b2";"50,02";"10,49";"1911";"6";"15,2";"35"
"b2";"50,02";"10,49";"1911";"7";"20,0";"22"
"b2";"50,02";"10,49";"1911";"8";"20,0";"21"
"b2";"50,02";"10,49";"1911";"9";"14,3";"33"
"b2";"50,02";"10,49";"1911";"10";"8,4";"26"
"b2";"50,02";"10,49";"1911";"11";"4,7";"47"
"b2";"50,02";"10,49";"1911";"12";"3,0";"77"
"b2";"50,02";"10,49";"1912";"1";"-0,9";"42"
"b2";"50,02";"10,49";"1912";"2";"2,9";"41"
"b2";"50,02";"10,49";"1912";"3";"6,6";"55"
"b2";"50,02";"10,49";"1912";"4";"7,3";"21"
"b2";"50,02";"10,49";"1912";"5";"12,9";"59"
"b2";"50,02";"10,49";"1912";"6";"15,9";"81"
"b2";"50,02";"10,49";"1912";"7";"18,1";"40"
"b2";"50,02";"10,49";"1912";"8";"14,2";"102"
"b2";"50,02";"10,49";"1912";"9";"8,9";"54"
"b2";"50,02";"10,49";"1912";"10";"6,2";"57"
"b2";"50,02";"10,49";"1912";"11";"2,3";"64"
"b2";"50,02";"10,49";"1912";"12";"2,1";"42"
"b2";"50,02";"10,49";"1913";"1";"-0,5";"40"
"b2";"50,02";"10,49";"1913";"2";"1,4";"25"
"b2";"50,02";"10,49";"1913";"3";"6,7";"30"
"b2";"50,02";"10,49";"1913";"4";"8,0";"34"
"b2";"50,02";"10,49";"1913";"5";"12,5";"78"
"b2";"50,02";"10,49";"1913";"6";"15,1";"115"
"b2";"50,02";"10,49";"1913";"7";"14,5";"64"
"b2";"50,02";"10,49";"1913";"8";"14,9";"47"
"b2";"50,02";"10,49";"1913";"9";"12,5";"42"
"b2";"50,02";"10,49";"1913";"10";"9,2";"30"
"b2";"50,02";"10,49";"1913";"11";"6,8";"81"
"b2";"50,02";"10,49";"1913";"12";"1,9";"60"
"b2";"50,02";"10,49";"1914";"1";"-4,0";"32"
"b2";"50,02";"10,49";"1914";"2";"2,0";"24"
"b2";"50,02";"10,49";"1914";"3";"5,1";"91"
"b2";"50,02";"10,49";"1914";"4";"10,5";"26"
"b2";"50,02";"10,49";"1914";"5";"11,3";"76"
"b2";"50,02";"10,49";"1914";"6";"14,8";"73"
"b2";"50,02";"10,49";"1914";"7";"17,4";"115"
"b2";"50,02";"10,49";"1914";"8";"17,4";"37"
"b2";"50,02";"10,49";"1914";"9";"12,2";"72"
"b2";"50,02";"10,49";"1914";"10";"8,0";"35"
"b2";"50,02";"10,49";"1914";"11";"3,4";"39"
"b2";"50,02";"10,49";"1914";"12";"3,5";"55"
"b2";"50,02";"10,49";"1915";"1";"0,1";"86"
"b2";"50,02";"10,49";"1915";"2";"1,3";"28"
"b2";"50,02";"10,49";"1915";"3";"2,6";"68"
"b2";"50,02";"10,49";"1915";"4";"7,5";"40"
"b2";"50,02";"10,49";"1915";"5";"14,3";"28"
"b2";"50,02";"10,49";"1915";"6";"18,7";"34"
"b2";"50,02";"10,49";"1915";"7";"16,7";"67"
"b2";"50,02";"10,49";"1915";"8";"15,7";"81"
"b2";"50,02";"10,49";"1915";"9";"11,9";"24"
"b2";"50,02";"10,49";"1915";"10";"6,6";"25"
"b2";"50,02";"10,49";"1915";"11";"1,5";"39"
"b2";"50,02";"10,49";"1915";"12";"4,0";"100"
"b2";"50,02";"10,49";"1916";"1";"4,0";"64"
"b2";"50,02";"10,49";"1916";"2";"1,2";"67"
"b2";"50,02";"10,49";"1916";"3";"5,4";"34"
"b2";"50,02";"10,49";"1916";"4";"8,9";"49"
"b2";"50,02";"10,49";"1916";"5";"13,9";"68"
"b2";"50,02";"10,49";"1916";"6";"13,3";"60"
"b2";"50,02";"10,49";"1916";"7";"16,7";"88"
"b2";"50,02";"10,49";"1916";"8";"16,3";"76"
"b2";"50,02";"10,49";"1916";"9";"12,2";"63"
"b2";"50,02";"10,49";"1916";"10";"8,5";"53"
"b2";"50,02";"10,49";"1916";"11";"4,4";"45"
"b2";"50,02";"10,49";"1916";"12";"2,0";"72"
"b2";"50,02";"10,49";"1917";"1";"-2,4";"50"
"b2";"50,02";"10,49";"1917";"2";"-3,5";"4"
"b2";"50,02";"10,49";"1917";"3";"0,8";"46"
"b2";"50,02";"10,49";"1917";"4";"5,0";"39"
"b2";"50,02";"10,49";"1917";"5";"16,0";"39"
"b2";"50,02";"10,49";"1917";"6";"19,0";"39"
"b2";"50,02";"10,49";"1917";"7";"18,1";"59"
"b2";"50,02";"10,49";"1917";"8";"16,6";"106"
"b2";"50,02";"10,49";"1917";"9";"14,4";"17"
"b2";"50,02";"10,49";"1917";"10";"7,3";"74"
"b2";"50,02";"10,49";"1917";"11";"4,9";"27"
"b2";"50,02";"10,49";"1917";"12";"-2,4";"22"
"b2";"50,02";"10,49";"1918";"1";"0,5";"61"
"b2";"50,02";"10,49";"1918";"2";"2,0";"22"
"b2";"50,02";"10,49";"1918";"3";"4,7";"18"
"b2";"50,02";"10,49";"1918";"4";"9,9";"34"
"b2";"50,02";"10,49";"1918";"5";"14,5";"42"
"b2";"50,02";"10,49";"1918";"6";"13,4";"40"
"b2";"50,02";"10,49";"1918";"7";"16,9";"46"
"b2";"50,02";"10,49";"1918";"8";"16,5";"61"
"b2";"50,02";"10,49";"1918";"9";"13,1";"71"
"b2";"50,02";"10,49";"1918";"10";"7,3";"38"
"b2";"50,02";"10,49";"1918";"11";"3,1";"25"
"b2";"50,02";"10,49";"1918";"12";"4,1";"90"
"b2";"50,02";"10,49";"1919";"1";"0,8";"27"
"b2";"50,02";"10,49";"1919";"2";"-0,2";"39"
"b2";"50,02";"10,49";"1919";"3";"3,7";"52"
"b2";"50,02";"10,49";"1919";"4";"5,5";"54"
"b2";"50,02";"10,49";"1919";"5";"11,7";"31"
"b2";"50,02";"10,49";"1919";"6";"15,7";"31"
"b2";"50,02";"10,49";"1919";"7";"14,8";"60"
"b2";"50,02";"10,49";"1919";"8";"16,6";"41"
"b2";"50,02";"10,49";"1919";"9";"15,0";"51"
"b2";"50,02";"10,49";"1919";"10";"5,9";"31"
"b2";"50,02";"10,49";"1919";"11";"1,5";"76"
"b2";"50,02";"10,49";"1919";"12";"1,0";"87"
"b2";"50,02";"10,49";"1920";"1";"2,5";"103"
"b2";"50,02";"10,49";"1920";"2";"2,7";"24"
"b2";"50,02";"10,49";"1920";"3";"6,2";"29"
"b2";"50,02";"10,49";"1920";"4";"9,8";"50"
"b2";"50,02";"10,49";"1920";"5";"14,8";"48"
"b2";"50,02";"10,49";"1920";"6";"15,8";"16"
"b2";"50,02";"10,49";"1920";"7";"17,9";"56"
"b2";"50,02";"10,49";"1920";"8";"15,4";"100"
"b2";"50,02";"10,49";"1920";"9";"13,3";"66"
"b2";"50,02";"10,49";"1920";"10";"7,5";"4"
"b2";"50,02";"10,49";"1920";"11";"0,8";"11"
"b2";"50,02";"10,49";"1920";"12";"1,1";"38"
"b2";"50,02";"10,49";"1921";"1";"4,3";"55"
"b2";"50,02";"10,49";"1921";"2";"1,5";"9"
"b2";"50,02";"10,49";"1921";"3";"5,2";"11"
"b2";"50,02";"10,49";"1921";"4";"8,2";"17"
"b2";"50,02";"10,49";"1921";"5";"14,6";"79"
"b2";"50,02";"10,49";"1921";"6";"15,3";"44"
"b2";"50,02";"10,49";"1921";"7";"19,8";"36"
"b2";"50,02";"10,49";"1921";"8";"17,8";"73"
"b2";"50,02";"10,49";"1921";"9";"13,6";"39"
"b2";"50,02";"10,49";"1921";"10";"10,7";"36"
"b2";"50,02";"10,49";"1921";"11";"-0,1";"28"
"b2";"50,02";"10,49";"1921";"12";"0,1";"57"
"b2";"50,02";"10,49";"1922";"1";"-2,7";"50"
"b2";"50,02";"10,49";"1922";"2";"-1,3";"51"
"b2";"50,02";"10,49";"1922";"3";"4,0";"49"
"b2";"50,02";"10,49";"1922";"4";"6,2";"78"
"b2";"50,02";"10,49";"1922";"5";"14,0";"24"
"b2";"50,02";"10,49";"1922";"6";"16,4";"61"
"b2";"50,02";"10,49";"1922";"7";"16,1";"58"
"b2";"50,02";"10,49";"1922";"8";"15,8";"112"
"b2";"50,02";"10,49";"1922";"9";"11,5";"74"
"b2";"50,02";"10,49";"1922";"10";"5,3";"66"
"b2";"50,02";"10,49";"1922";"11";"2,4";"60"
"b2";"50,02";"10,49";"1922";"12";"2,0";"77"
"b2";"50,02";"10,49";"1923";"1";"1,1";"49"
"b2";"50,02";"10,49";"1923";"2";"1,8";"40"
"b2";"50,02";"10,49";"1923";"3";"5,7";"27"
"b2";"50,02";"10,49";"1923";"4";"7,6";"35"
"b2";"50,02";"10,49";"1923";"5";"12,5";"55"
"b2";"50,02";"10,49";"1923";"6";"11,9";"64"
"b2";"50,02";"10,49";"1923";"7";"19,3";"66"
"b2";"50,02";"10,49";"1923";"8";"16,2";"49"
"b2";"50,02";"10,49";"1923";"9";"13,4";"36"
"b2";"50,02";"10,49";"1923";"10";"10,3";"156"
"b2";"50,02";"10,49";"1923";"11";"3,1";"53"
"b2";"50,02";"10,49";"1923";"12";"-1,5";"51"
"b2";"50,02";"10,49";"1924";"1";"-4,1";"21"
"b2";"50,02";"10,49";"1924";"2";"-2,2";"20"
"b2";"50,02";"10,49";"1924";"3";"3,0";"35"
"b2";"50,02";"10,49";"1924";"4";"7,4";"41"
"b2";"50,02";"10,49";"1924";"5";"14,5";"76"
"b2";"50,02";"10,49";"1924";"6";"15,6";"74"
"b2";"50,02";"10,49";"1924";"7";"17,5";"70"
"b2";"50,02";"10,49";"1924";"8";"14,7";"148"
"b2";"50,02";"10,49";"1924";"9";"13,6";"71"
"b2";"50,02";"10,49";"1924";"10";"9,2";"28"
"b2";"50,02";"10,49";"1924";"11";"2,6";"84"
"b2";"50,02";"10,49";"1924";"12";"0,6";"22"
"b2";"50,02";"10,49";"1925";"1";"2,0";"42"
"b2";"50,02";"10,49";"1925";"2";"3,8";"26"
"b2";"50,02";"10,49";"1925";"3";"1,6";"34"
"b2";"50,02";"10,49";"1925";"4";"9,0";"59"
"b2";"50,02";"10,49";"1925";"5";"14,3";"22"
"b2";"50,02";"10,49";"1925";"6";"15,8";"26"
"b2";"50,02";"10,49";"1925";"7";"18,0";"67"
"b2";"50,02";"10,49";"1925";"8";"16,9";"77"
"b2";"50,02";"10,49";"1925";"9";"11,1";"81"
"b2";"50,02";"10,49";"1925";"10";"8,5";"37"
"b2";"50,02";"10,49";"1925";"11";"2,2";"36"
"b2";"50,02";"10,49";"1925";"12";"-0,7";"85"
"b2";"50,02";"10,49";"1926";"1";"0,1";"56"
"b2";"50,02";"10,49";"1926";"2";"5,3";"58"
"b2";"50,02";"10,49";"1926";"3";"4,5";"38"
"b2";"50,02";"10,49";"1926";"4";"10,3";"25"
"b2";"50,02";"10,49";"1926";"5";"11,4";"49"
"b2";"50,02";"10,49";"1926";"6";"14,2";"56"
"b2";"50,02";"10,49";"1926";"7";"17,6";"156"
"b2";"50,02";"10,49";"1926";"8";"16,3";"54"
"b2";"50,02";"10,49";"1926";"9";"15,0";"13"
"b2";"50,02";"10,49";"1926";"10";"8,2";"80"
"b2";"50,02";"10,49";"1926";"11";"6,0";"34"
"b2";"50,02";"10,49";"1926";"12";"0,2";"33"
"b2";"50,02";"10,49";"1927";"1";"1,7";"58"
"b2";"50,02";"10,49";"1927";"2";"1,3";"34"
"b2";"50,02";"10,49";"1927";"3";"6,1";"48"
"b2";"50,02";"10,49";"1927";"4";"8,0";"94"
"b2";"50,02";"10,49";"1927";"5";"12,2";"26"
"b2";"50,02";"10,49";"1927";"6";"15,1";"78"
"b2";"50,02";"10,49";"1927";"7";"17,4";"75"
"b2";"50,02";"10,49";"1927";"8";"16,7";"91"
"b2";"50,02";"10,49";"1927";"9";"13,9";"76"
"b2";"50,02";"10,49";"1927";"10";"8,3";"24"
"b2";"50,02";"10,49";"1927";"11";"3,3";"79"
"b2";"50,02";"10,49";"1927";"12";"-2,1";"35"
"b2";"50,02";"10,49";"1928";"1";"1,6";"51"
"b2";"50,02";"10,49";"1928";"2";"2,8";"64"
"b2";"50,02";"10,49";"1928";"3";"3,7";"21"
"b2";"50,02";"10,49";"1928";"4";"8,1";"78"
"b2";"50,02";"10,49";"1928";"5";"10,8";"56"
"b2";"50,02";"10,49";"1928";"6";"14,9";"43"
"b2";"50,02";"10,49";"1928";"7";"19,5";"30"
"b2";"50,02";"10,49";"1928";"8";"16,8";"83"
"b2";"50,02";"10,49";"1928";"9";"12,9";"34"
"b2";"50,02";"10,49";"1928";"10";"8,5";"50"
"b2";"50,02";"10,49";"1928";"11";"6,2";"65"
"b2";"50,02";"10,49";"1928";"12";"-0,3";"50"
"b2";"50,02";"10,49";"1929";"1";"-5,2";"17"
"b2";"50,02";"10,49";"1929";"2";"-9,2";"34"
"b2";"50,02";"10,49";"1929";"3";"3,2";"8"
"b2";"50,02";"10,49";"1929";"4";"5,2";"45"
"b2";"50,02";"10,49";"1929";"5";"14,1";"41"
"b2";"50,02";"10,49";"1929";"6";"15,4";"60"
"b2";"50,02";"10,49";"1929";"7";"18,6";"67"
"b2";"50,02";"10,49";"1929";"8";"17,9";"25"
"b2";"50,02";"10,49";"1929";"9";"16,1";"30"
"b2";"50,02";"10,49";"1929";"10";"10,1";"73"
"b2";"50,02";"10,49";"1929";"11";"4,6";"30"
"b2";"50,02";"10,49";"1929";"12";"3,6";"72"
"b2";"50,02";"10,49";"1930";"1";"1,7";"25"
"b2";"50,02";"10,49";"1930";"2";"0,3";"13"
"b2";"50,02";"10,49";"1930";"3";"5,1";"34"
"b2";"50,02";"10,49";"1930";"4";"9,0";"101"
"b2";"50,02";"10,49";"1930";"5";"12,3";"72"
"b2";"50,02";"10,49";"1930";"6";"19,3";"44"
"b2";"50,02";"10,49";"1930";"7";"17,1";"84"
"b2";"50,02";"10,49";"1930";"8";"16,3";"111"
"b2";"50,02";"10,49";"1930";"9";"13,4";"73"
"b2";"50,02";"10,49";"1930";"10";"8,4";"131"
"b2";"50,02";"10,49";"1930";"11";"6,3";"112"
"b2";"50,02";"10,49";"1930";"12";"0,6";"36"
"b2";"50,02";"10,49";"1931";"1";"0,0";"57"
"b2";"50,02";"10,49";"1931";"2";"-0,8";"31"
"b2";"50,02";"10,49";"1931";"3";"0,8";"18"
"b2";"50,02";"10,49";"1931";"4";"6,2";"58"
"b2";"50,02";"10,49";"1931";"5";"16,1";"47"
"b2";"50,02";"10,49";"1931";"6";"17,2";"82"
"b2";"50,02";"10,49";"1931";"7";"17,2";"116"
"b2";"50,02";"10,49";"1931";"8";"15,7";"162"
"b2";"50,02";"10,49";"1931";"9";"10,2";"41"
"b2";"50,02";"10,49";"1931";"10";"7,0";"31"
"b2";"50,02";"10,49";"1931";"11";"4,4";"29"
"b2";"50,02";"10,49";"1931";"12";"-0,6";"51"
"b2";"50,02";"10,49";"1932";"1";"1,4";"52"
"b2";"50,02";"10,49";"1932";"2";"-2,1";"8"
"b2";"50,02";"10,49";"1932";"3";"1,2";"21"
"b2";"50,02";"10,49";"1932";"4";"7,4";"45"
"b2";"50,02";"10,49";"1932";"5";"12,9";"99"
"b2";"50,02";"10,49";"1932";"6";"15,1";"65"
"b2";"50,02";"10,49";"1932";"7";"18,1";"88"
"b2";"50,02";"10,49";"1932";"8";"19,4";"42"
"b2";"50,02";"10,49";"1932";"9";"15,6";"68"
"b2";"50,02";"10,49";"1932";"10";"8,4";"120"
"b2";"50,02";"10,49";"1932";"11";"4,4";"57"
"b2";"50,02";"10,49";"1932";"12";"0,0";"14"
"b2";"50,02";"10,49";"1933";"1";"-2,9";"28"
"b2";"50,02";"10,49";"1933";"2";"0,4";"42"
"b2";"50,02";"10,49";"1933";"3";"5,5";"46"
"b2";"50,02";"10,49";"1933";"4";"7,7";"13"
"b2";"50,02";"10,49";"1933";"5";"11,9";"106"
"b2";"50,02";"10,49";"1933";"6";"14,4";"200"
"b2";"50,02";"10,49";"1933";"7";"18,7";"41"
"b2";"50,02";"10,49";"1933";"8";"17,4";"87"
"b2";"50,02";"10,49";"1933";"9";"13,6";"49"
"b2";"50,02";"10,49";"1933";"10";"8,7";"37"
"b2";"50,02";"10,49";"1933";"11";"2,3";"48"
"b2";"50,02";"10,49";"1933";"12";"-4,3";"4"
"b2";"50,02";"10,49";"1934";"1";"0,1";"48"
"b2";"50,02";"10,49";"1934";"2";"1,0";"4"
"b2";"50,02";"10,49";"1934";"3";"4,3";"33"
"b2";"50,02";"10,49";"1934";"4";"11,2";"21"
"b2";"50,02";"10,49";"1934";"5";"14,3";"34"
"b2";"50,02";"10,49";"1934";"6";"17,3";"27"
"b2";"50,02";"10,49";"1934";"7";"19,4";"20"
"b2";"50,02";"10,49";"1934";"8";"17,0";"76"
"b2";"50,02";"10,49";"1934";"9";"15,9";"15"
"b2";"50,02";"10,49";"1934";"10";"9,1";"65"
"b2";"50,02";"10,49";"1934";"11";"4,0";"30"
"b2";"50,02";"10,49";"1934";"12";"5,3";"54"
"b2";"50,02";"10,49";"1935";"1";"-1,0";"58"
"b2";"50,02";"10,49";"1935";"2";"1,9";"71"
"b2";"50,02";"10,49";"1935";"3";"3,3";"19"
"b2";"50,02";"10,49";"1935";"4";"7,8";"131"
"b2";"50,02";"10,49";"1935";"5";"11,2";"48"
"b2";"50,02";"10,49";"1935";"6";"17,8";"64"
"b2";"50,02";"10,49";"1935";"7";"18,9";"18"
"b2";"50,02";"10,49";"1935";"8";"17,4";"105"
"b2";"50,02";"10,49";"1935";"9";"13,8";"70"
"b2";"50,02";"10,49";"1935";"10";"8,6";"71"
"b2";"50,02";"10,49";"1935";"11";"5,1";"20"
"b2";"50,02";"10,49";"1935";"12";"0,2";"70"
"b2";"50,02";"10,49";"1936";"1";"2,9";"92"
"b2";"50,02";"10,49";"1936";"2";"0,9";"65"
"b2";"50,02";"10,49";"1936";"3";"5,7";"18"
"b2";"50,02";"10,49";"1936";"4";"7,5";"77"
"b2";"50,02";"10,49";"1936";"5";"13,1";"35"
"b2";"50,02";"10,49";"1936";"6";"16,6";"95"
"b2";"50,02";"10,49";"1936";"7";"17,2";"140"
"b2";"50,02";"10,49";"1936";"8";"16,5";"68"
"b2";"50,02";"10,49";"1936";"9";"13,2";"63"
"b2";"50,02";"10,49";"1936";"10";"6,4";"52"
"b2";"50,02";"10,49";"1936";"11";"3,9";"55"
"b2";"50,02";"10,49";"1936";"12";"1,4";"42"
"b2";"50,02";"10,49";"1937";"1";"-0,7";"59"
"b2";"50,02";"10,49";"1937";"2";"2,5";"94"
"b2";"50,02";"10,49";"1937";"3";"3,8";"55"
"b2";"50,02";"10,49";"1937";"4";"8,8";"85"
"b2";"50,02";"10,49";"1937";"5";"15,4";"46"
"b2";"50,02";"10,49";"1937";"6";"16,9";"98"
"b2";"50,02";"10,49";"1937";"7";"18,0";"47"
"b2";"50,02";"10,49";"1937";"8";"18,0";"47"
"b2";"50,02";"10,49";"1937";"9";"13,7";"25"
"b2";"50,02";"10,49";"1937";"10";"9,2";"19"
"b2";"50,02";"10,49";"1937";"11";"3,7";"21"
"b2";"50,02";"10,49";"1937";"12";"-0,1";"55"
"b2";"50,02";"10,49";"1938";"1";"1,6";"84"
"b2";"50,02";"10,49";"1938";"2";"1,1";"31"
"b2";"50,02";"10,49";"1938";"3";"7,1";"12"
"b2";"50,02";"10,49";"1938";"4";"5,5";"13"
"b2";"50,02";"10,49";"1938";"5";"11,4";"64"
"b2";"50,02";"10,49";"1938";"6";"16,9";"31"
"b2";"50,02";"10,49";"1938";"7";"17,4";"76"
"b2";"50,02";"10,49";"1938";"8";"17,9";"100"
"b2";"50,02";"10,49";"1938";"9";"13,9";"27"
"b2";"50,02";"10,49";"1938";"10";"8,7";"60"
"b2";"50,02";"10,49";"1938";"11";"6,6";"31"
"b2";"50,02";"10,49";"1938";"12";"-2,1";"39"
"b2";"50,02";"10,49";"1939";"1";"2,8";"93"
"b2";"50,02";"10,49";"1939";"2";"1,1";"34"
"b2";"50,02";"10,49";"1939";"3";"2,2";"66"
"b2";"50,02";"10,49";"1939";"4";"9,7";"40"
"b2";"50,02";"10,49";"1939";"5";"11,0";"37"
"b2";"50,02";"10,49";"1939";"6";"17,0";"44"
"b2";"50,02";"10,49";"1939";"7";"17,2";"66"
"b2";"50,02";"10,49";"1939";"8";"18,0";"47"
"b2";"50,02";"10,49";"1939";"9";"13,7";"55"
"b2";"50,02";"10,49";"1939";"10";"6,9";"132"
"b2";"50,02";"10,49";"1939";"11";"5,5";"102"
"b2";"50,02";"10,49";"1939";"12";"-1,7";"29"
"b2";"50,02";"10,49";"1940";"1";"-9,8";"22"
"b2";"50,02";"10,49";"1940";"2";"-3,7";"31"
"b2";"50,02";"10,49";"1940";"3";"3,6";"71"
"b2";"50,02";"10,49";"1940";"4";"9,2";"35"
"b2";"50,02";"10,49";"1940";"5";"13,0";"25"
"b2";"50,02";"10,49";"1940";"6";"17,3";"57"
"b2";"50,02";"10,49";"1940";"7";"16,7";"166"
"b2";"50,02";"10,49";"1940";"8";"15,2";"57"
"b2";"50,02";"10,49";"1940";"9";"13,3";"97"
