"rcp";"gcm";"rcm";"year";"month";"tmean";"prec"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1883";"12";"0,20000000000000001";"75,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"1";"2,39999999999999991";"56,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"2";"2,00000000000000000";"34,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"3";"4,20000000000000018";"22,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"4";"5,79999999999999982";"21,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"5";"12,50000000000000000";"54,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"6";"12,90000000000000036";"64,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"7";"18,10000000000000142";"73,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"8";"16,69999999999999929";"60,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"9";"13,30000000000000071";"22,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"10";"7,20000000000000018";"75,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"11";"0,90000000000000002";"36,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1884";"12";"1,10000000000000009";"99,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"1";"-3,60000000000000009";"17,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"2";"2,29999999999999982";"47,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"3";"2,10000000000000009";"55,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"4";"9,30000000000000071";"17,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"5";"9,80000000000000071";"62,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"6";"16,89999999999999858";"46,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"7";"16,80000000000000071";"71,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"8";"14,19999999999999929";"47,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"9";"12,30000000000000071";"71,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"10";"7,20000000000000018";"85,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"11";"2,39999999999999991";"61,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1885";"12";"-1,30000000000000004";"55,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"1";"-2,10000000000000009";"44,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"2";"-3,10000000000000009";"20,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"3";"-0,20000000000000001";"46,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"4";"8,69999999999999929";"35,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"5";"12,50000000000000000";"62,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"6";"14,09999999999999964";"112,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"7";"16,50000000000000000";"65,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"8";"16,69999999999999929";"42,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"9";"14,69999999999999929";"40,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"10";"9,00000000000000000";"60,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"11";"4,40000000000000036";"63,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1886";"12";"0,50000000000000000";"125,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"1";"-5,79999999999999982";"6,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"2";"-1,39999999999999991";"15,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"3";"0,69999999999999996";"58,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"4";"6,79999999999999982";"24,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"5";"10,00000000000000000";"105,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"6";"15,50000000000000000";"21,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"7";"18,89999999999999858";"58,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"8";"15,40000000000000036";"50,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"9";"11,40000000000000036";"41,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"10";"4,70000000000000018";"34,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"11";"2,00000000000000000";"49,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1887";"12";"-2,20000000000000018";"78,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"1";"-3,10000000000000009";"31,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"2";"-2,79999999999999982";"41,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"3";"0,80000000000000004";"103,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"4";"5,59999999999999964";"49,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"5";"12,19999999999999929";"24,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"6";"16,00000000000000000";"107,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"7";"14,19999999999999929";"136,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"8";"14,59999999999999964";"62,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"9";"11,90000000000000036";"34,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"10";"5,59999999999999964";"67,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"11";"2,60000000000000009";"35,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1888";"12";"-0,59999999999999998";"14,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"1";"-2,79999999999999982";"11,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"2";"-3,70000000000000018";"75,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"3";"-0,29999999999999999";"42,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"4";"6,59999999999999964";"44,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"5";"15,59999999999999964";"80,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"6";"18,30000000000000071";"82,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"7";"16,10000000000000142";"84,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"8";"15,00000000000000000";"55,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"9";"10,69999999999999929";"60,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"10";"7,40000000000000036";"66,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"11";"1,80000000000000004";"30,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1889";"12";"-2,29999999999999982";"42,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"1";"1,39999999999999991";"96,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"2";"-3,29999999999999982";"4,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"3";"3,39999999999999991";"26,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"4";"6,40000000000000036";"39,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"5";"13,59999999999999964";"58,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"6";"13,59999999999999964";"64,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"7";"14,90000000000000036";"81,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"8";"16,39999999999999858";"110,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"9";"12,69999999999999929";"12,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"10";"6,29999999999999982";"80,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"11";"2,60000000000000009";"82,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1890";"12";"-5,29999999999999982";"4,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"1";"-5,79999999999999982";"46,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"2";"-1,50000000000000000";"11,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"3";"2,29999999999999982";"58,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"4";"4,59999999999999964";"48,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"5";"12,69999999999999929";"64,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"6";"14,50000000000000000";"113,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"7";"15,59999999999999964";"101,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"8";"14,40000000000000036";"55,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"9";"12,80000000000000071";"43,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"10";"9,09999999999999964";"39,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"11";"2,00000000000000000";"53,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1891";"12";"0,69999999999999996";"90,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"1";"-2,20000000000000018";"56,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"2";"0,10000000000000001";"49,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"3";"-0,10000000000000001";"24,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"4";"6,70000000000000018";"21,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"5";"11,90000000000000036";"41,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"6";"15,09999999999999964";"75,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"7";"15,59999999999999964";"40,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"8";"18,10000000000000142";"45,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"9";"13,09999999999999964";"55,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"10";"6,40000000000000036";"68,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"11";"2,39999999999999991";"17,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1892";"12";"-3,10000000000000009";"52,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"1";"-9,09999999999999964";"54,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"2";"1,69999999999999996";"76,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"3";"4,00000000000000000";"29,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"4";"8,50000000000000000";"7,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"5";"12,40000000000000036";"32,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"6";"15,90000000000000036";"44,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"7";"17,10000000000000142";"108,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"8";"16,39999999999999858";"30,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"9";"11,80000000000000071";"66,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"10";"9,09999999999999964";"101,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"11";"1,19999999999999996";"67,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1893";"12";"-1,19999999999999996";"46,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"1";"-2,79999999999999982";"31,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"2";"1,39999999999999991";"54,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"3";"4,20000000000000018";"33,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"4";"9,40000000000000036";"48,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"5";"10,80000000000000071";"43,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"6";"14,00000000000000000";"88,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"7";"17,30000000000000071";"98,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"8";"15,19999999999999929";"74,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"9";"10,30000000000000071";"88,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"10";"7,79999999999999982";"117,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"11";"4,00000000000000000";"26,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1894";"12";"-0,50000000000000000";"62,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"1";"-5,50000000000000000";"64,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"2";"-8,30000000000000071";"24,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"3";"0,40000000000000002";"55,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"4";"8,09999999999999964";"49,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"5";"11,59999999999999964";"77,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"6";"15,50000000000000000";"52,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"7";"17,00000000000000000";"54,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"8";"15,90000000000000036";"51,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"9";"14,90000000000000036";"15,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"10";"6,40000000000000036";"69,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"11";"4,50000000000000000";"75,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1895";"12";"-0,59999999999999998";"95,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"1";"-1,69999999999999996";"43,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"2";"-1,00000000000000000";"12,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"3";"4,90000000000000036";"69,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"4";"5,40000000000000036";"71,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"5";"10,69999999999999929";"19,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"6";"16,19999999999999929";"114,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"7";"16,30000000000000071";"95,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"8";"13,59999999999999964";"82,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"9";"12,09999999999999964";"75,000000000000000"
"RCP_26";"ICHEC-EC-EARTH_r12i1p1";"CLMcom-CCLM4-8-17";"1896";"10";"7,90000000000000036";"53,000000000000000"
